OuterAngleDeg,InnerAngleDeg,WorstExceedancePercent,RobustExceedancePercent,MedianExceedancePercent,MaximumIOverNDb,P95IOverNDb,PracticalPercentileIOverNDb,RobustAvailabilityPercent,RetaskDutyPercent,ShutdownDutyPercent,Feasible,PracticalFeasible,Score,SearchStage
0,0,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,0,coarse
0.5,0,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,0.5,coarse
0.5,0.5,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,1,coarse
1,0,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,1,coarse
1,0.5,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,1.5,coarse
1,1,1.13857261871702,1.13857261871702,0.638711469036379,28.3265354410288,-19.8449599571149,20.5445023705587,98.861427381283,0,0,0,0,2,coarse
2,0,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0392905253704535,0,0,0,2,coarse
2,0.5,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0392905253704535,0,0,0,2.5,coarse
2,1,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0392905253704535,0,0,0,3,coarse
2,2,1.13857261871702,1.13857261871702,0.610941405165232,24.6662409464414,-19.8999474944788,20.5445023705587,98.861427381283,0,0.0392905253704535,0,0,4,coarse
3,0,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0673551863493489,0,0,0,3,coarse
3,0.5,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0673551863493489,0,0,0,3.5,coarse
3,1,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,20.5445023705587,98.861427381283,0.0673551863493489,0,0,0,4,coarse
3,2,1.13857261871702,1.13857261871702,0.610941405165232,24.6662409464414,-19.8999474944788,20.5445023705587,98.861427381283,0.0280646609788954,0.0392905253704535,0,0,5,coarse
3,3,1.13857261871702,1.13857261871702,0.569286309358511,24.6662409464414,-19.9551796736226,20.5445023705587,98.861427381283,0,0.0673551863493489,0,0,6,coarse
5,0,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,17.57814434059,98.861427381283,0.112258643915582,0,0,0,5,coarse
5,0.5,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,17.57814434059,98.861427381283,0.112258643915582,0,0,0,5.5,coarse
5,1,1.13857261871702,1.13857261871702,0.638711469036379,24.6662409464414,-19.8449599571149,17.57814434059,98.861427381283,0.112258643915582,0,0,0,6,coarse
5,2,1.13857261871702,1.13857261871702,0.610941405165232,24.6662409464414,-19.8999474944788,17.57814434059,98.861427381283,0.0806928828877293,0.0392905253704535,0,0,7,coarse
5,3,1.13857261871702,1.13857261871702,0.569286309358511,24.6662409464414,-19.9551796736226,17.57814434059,98.861427381283,0.0699338318360321,0.0673551863493489,0,0,8,coarse
5,5,1.02749236323244,1.02749236323244,0.513746181616218,24.6662409464414,-20.0444150098173,17.57814434059,98.9725076367676,0,0.112258643915582,0,0,10,coarse
10,0,1.08303249097473,1.08303249097473,0.597056373229658,24.6662409464414,-19.8449599571149,15.7790875929208,98.9169675090253,0.342388863942524,0,0,0,10,coarse
10,0.5,1.08303249097473,1.08303249097473,0.597056373229658,24.6662409464414,-19.8449599571149,15.7790875929208,98.9169675090253,0.342388863942524,0,0,0,10.5,coarse
10,1,1.08303249097473,1.08303249097473,0.597056373229658,24.6662409464414,-19.8449599571149,15.7790875929208,98.9169675090253,0.342388863942524,0,0,0,11,coarse
10,2,1.08303249097473,1.08303249097473,0.569286309358512,24.6662409464414,-19.8999474944788,15.7790875929208,98.9169675090253,0.30309833857207,0.0392905253704535,0,0,12,coarse
10,3,1.08303249097473,1.08303249097473,0.527631213551791,24.6662409464414,-19.9551796736226,15.7790875929208,98.9169675090253,0.290494378395825,0.0673551863493489,0,0,13,coarse
10,5,0.971952235490142,0.971952235490142,0.472091085809497,24.6662409464414,-20.0444150098173,15.7790875929208,99.0280477645099,0.230130220026942,0.112258643915582,0,0,15,coarse
10,10,0.860871980005554,0.860871980005554,0.36101083032491,24.6662409464414,-20.3040531998135,15.7790875929208,99.1391280199944,0,0.342388863942524,0,0,20,coarse
15,0,0.80533185226326,0.80533185226326,0.458206053873924,13.6961495183763,-19.8449599571149,4.57546392588126,99.1946681477367,0.74912510936133,0,0,0,15,coarse
15,0.5,0.80533185226326,0.80533185226326,0.458206053873924,13.6961495183763,-19.8449599571149,4.57546392588126,99.1946681477367,0.74912510936133,0,0,0,15.5,coarse
15,1,0.80533185226326,0.80533185226326,0.458206053873924,13.6961495183763,-19.8449599571149,4.57546392588126,99.1946681477367,0.74912510936133,0,0,0,16,coarse
15,2,0.80533185226326,0.80533185226326,0.416550958067204,12.6600406737299,-19.8999474944788,3.30502078418082,99.1946681477367,0.738188976377953,0.0392905253704535,0,0,17,coarse
15,3,0.80533185226326,0.80533185226326,0.374895862260483,12.6600406737299,-19.9551796736226,3.30502078418082,99.1946681477367,0.727252843394576,0.0673551863493489,0,0,18,coarse
