OuterAngleDeg,InnerAngleDeg,WorstExceedancePercent,RobustExceedancePercent,MedianExceedancePercent,MaximumIOverNDb,P95IOverNDb,PracticalPercentileIOverNDb,RobustAvailabilityPercent,RetaskDutyPercent,ShutdownDutyPercent,Feasible,PracticalFeasible,Score,SearchStage
0,0,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,7.45384866868662,99.6112191058039,0,0,0,0,0,coarse
0.5,0,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,7.45384866868662,99.6112191058039,0,0,0,0,0.5,coarse
0.5,0.5,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,7.45384866868662,99.6112191058039,0,0,0,0,1,coarse
1,0,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,7.45384866868662,99.6112191058039,0.00551389501543891,0,0,0,1,coarse
1,0.5,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,7.45384866868662,99.6112191058039,0.00551389501543891,0,0,0,1.5,coarse
1,1,0.36101083032491,0.36101083032491,0.263815606775896,19.3760573727513,-27.7065154875021,6.17715732493979,99.6389891696751,0,0.00551389501543891,0,0,2,coarse
2,0,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,5.58221439255002,99.6112191058039,0.0165416850463167,0,0,0,2,coarse
2,0.5,0.388780894196057,0.388780894196057,0.263815606775896,19.3760573727513,-27.7065154875021,5.58221439255002,99.6112191058039,0.0165416850463167,0,0,0,2.5,coarse
2,1,0.36101083032491,0.36101083032491,0.263815606775896,19.3760573727513,-27.7065154875021,4.28905045009102,99.6389891696751,0.0111713120706027,0.00551389501543891,0,0,3,coarse
2,2,0.36101083032491,0.36101083032491,0.236045542904749,19.3760573727513,-27.7065154875021,4.28905045009102,99.6389891696751,0,0.0165416850463167,0,0,4,coarse
3,0,0.36101083032491,0.36101083032491,0.263815606775896,19.3760573727513,-27.7065154875021,5.58221439255002,99.6389891696751,0.0483610961848469,0,0,0,3,coarse
3,0.5,0.36101083032491,0.36101083032491,0.263815606775896,19.3760573727513,-27.7065154875021,5.58221439255002,99.6389891696751,0.0483610961848469,0,0,0,3.5,coarse
3,1,0.36101083032491,0.36101083032491,0.249930574840322,19.3760573727513,-27.7065154875021,4.28905045009102,99.6389891696751,0.0429876410531972,0.00551389501543891,0,0,4,coarse
3,2,0.36101083032491,0.36101083032491,0.222160510969175,19.3760573727513,-27.7065154875021,4.28905045009102,99.6389891696751,0.0322407307898979,0.0165416850463167,0,0,5,coarse
3,3,0.36101083032491,0.36101083032491,0.208275479033602,19.3760573727513,-27.7065154875021,4.28905045009102,99.6389891696751,0,0.0483610961848469,0,0,6,coarse
5,0,0.36101083032491,0.36101083032491,0.180505415162455,19.3760573727513,-27.7065154875021,4.26497488743419,99.6389891696751,0.0806018269747448,0,0,0,5,coarse
5,0.5,0.36101083032491,0.36101083032491,0.180505415162455,19.3760573727513,-27.7065154875021,4.26497488743419,99.6389891696751,0.0806018269747448,0,0,0,5.5,coarse
5,1,0.36101083032491,0.36101083032491,0.166620383226881,19.3760573727513,-27.7065154875021,4.01138593357007,99.6389891696751,0.0752283718430951,0.00551389501543891,0,0,6,coarse
5,2,0.36101083032491,0.36101083032491,0.138850319355735,19.3760573727513,-27.7065154875021,4.01138593357007,99.6389891696751,0.0644814615797958,0.0165416850463167,0,0,7,coarse
5,3,0.36101083032491,0.36101083032491,0.124965287420161,19.3760573727513,-27.7065154875021,4.01138593357007,99.6389891696751,0.0441111601235112,0.0483610961848469,0,0,8,coarse
5,5,0.36101083032491,0.36101083032491,0.124965287420161,19.3760573727513,-27.9162064624984,4.01138593357007,99.6389891696751,0,0.0806018269747448,0,0,10,coarse
10,0,0.194390447098028,0.194390447098028,0.138850319355735,19.3760573727513,-27.7065154875021,4.01138593357007,99.805609552902,0.357481986259286,0,0,0,10,coarse
10,0.5,0.194390447098028,0.194390447098028,0.138850319355735,19.3760573727513,-27.7065154875021,4.01138593357007,99.805609552902,0.357481986259286,0,0,0,10.5,coarse
10,1,0.194390447098028,0.194390447098028,0.124965287420161,19.3760573727513,-27.7065154875021,4.01138593357007,99.805609552902,0.357481986259286,0.00551389501543891,0,0,11,coarse
10,2,0.194390447098028,0.194390447098028,0.0971952235490142,19.3760573727513,-27.7065154875021,4.01138593357007,99.805609552902,0.346310674188683,0.0165416850463167,0,0,12,coarse
10,3,0.194390447098028,0.194390447098028,0.0833101916134407,19.3760573727513,-27.7065154875021,4.01138593357007,99.805609552902,0.335139362118081,0.0483610961848469,0,0,13,coarse
10,5,0.194390447098028,0.194390447098028,0.0833101916134407,19.3760573727513,-27.9162064624984,4.01138593357007,99.805609552902,0.312796737976875,0.0806018269747448,0,0,15,coarse
10,10,0.194390447098028,0.194390447098028,0.0833101916134407,19.3760573727513,-28.9973660561092,4.01138593357007,99.805609552902,0,0.357481986259286,0,0,20,coarse
15,0,0.194390447098028,0.194390447098028,0.124965287420161,15.6709123910478,-27.7065154875021,-1.03748337772854,99.805609552902,0.74847790873038,0,0,0,15,coarse
