outerAngleDeg,innerAngleDeg,worstExceedancePercent,robustExceedancePercent,medianExceedancePercent,maximumIOverNDb,p95IOverNDb,practicalPercentileIOverNDb,robustAvailabilityPercent,retaskDutyPercent,shutdownDutyPercent,taperDutyPercent,deepNullDutyPercent,feasible,score
1.5,1.5,0,0,0,-7.55969989763696,-28.5507086780794,-10.4696122214765,100,0,0.312796737976875,0,0.312796737976875,1,3
