Time,AggregateInterferenceDbm,IOverNDb,DominantSatelliteIndex,VisibleSatelliteCount,EligibleCandidateCount,CandidateSatelliteCount,EffectiveContributorCount,PracticalSelectedIOverNDb
01-Aug-2026 00:02:44,-186.392963341531,-58.2859763950151,0,24,24,24,3,-58.2859763950151
01-Aug-2026 00:02:46,-186.058212883167,-57.9512259366515,0,24,24,24,3,-57.9512259366515
01-Aug-2026 00:02:48,-186.249593172025,-58.1426062255095,0,25,25,25,3,-58.1426062255095
01-Aug-2026 00:02:50,-169.001876466037,-40.8948895195208,0,25,25,25,3,-40.8948895195208
01-Aug-2026 00:02:52,-162.227241744826,-34.1202547983098,0,25,25,25,5,-34.1202547983098
01-Aug-2026 00:02:54,-161.786889745338,-33.6799027988224,0,25,25,25,4,-33.6799027988224
01-Aug-2026 00:02:56,-167.897655810328,-39.7906688638119,0,25,25,25,4,-39.7906688638119
01-Aug-2026 00:02:58,-167.898600862254,-39.791613915738,0,26,26,26,5,-39.791613915738
01-Aug-2026 00:03:00,-167.145370338121,-39.0383833916055,0,26,26,26,5,-39.0383833916055
01-Aug-2026 00:03:02,-168.542093112169,-40.4351061656529,0,26,26,26,4,-40.4351061656529
01-Aug-2026 00:03:04,-168.128455735057,-40.0214687885409,0,26,26,26,3,-40.0214687885409
01-Aug-2026 00:03:06,-168.495065736841,-40.3880787903249,0,26,26,26,2,-40.3880787903249
01-Aug-2026 00:03:08,-3076.52655568589,-2948.41956873937,0,26,26,26,0,-2948.41956873937
01-Aug-2026 00:03:10,-3076.52655568589,-2948.41956873937,0,26,26,26,0,-2948.41956873937
01-Aug-2026 00:03:12,-3076.52655568589,-2948.41956873937,0,26,26,26,0,-2948.41956873937
01-Aug-2026 00:03:14,-3076.52655568589,-2948.41956873937,0,26,26,26,0,-2948.41956873937
01-Aug-2026 00:03:16,-195.113824960566,-67.0068380140502,0,26,26,26,1,-67.0068380140502
01-Aug-2026 00:03:18,-195.961743519181,-67.8547565726656,0,25,25,25,1,-67.8547565726656
01-Aug-2026 00:03:20,-179.808853857041,-51.7018669105249,0,25,25,25,2,-51.7018669105249
01-Aug-2026 00:03:22,-179.338382930492,-51.2313959839759,0,25,25,25,2,-51.2313959839759
01-Aug-2026 00:03:24,-179.743546863039,-51.6365599165229,0,24,24,24,2,-51.6365599165229
01-Aug-2026 00:03:26,-180.090249955475,-51.9832630089588,0,24,24,24,2,-51.9832630089588
01-Aug-2026 00:03:28,-178.82242838876,-50.715441442244,0,24,24,24,3,-50.715441442244
01-Aug-2026 00:03:30,-178.059251119778,-49.952264173262,0,25,25,25,3,-49.952264173262
01-Aug-2026 00:03:32,-177.861868049508,-49.7548811029917,0,25,25,25,4,-49.7548811029917
01-Aug-2026 00:03:34,-177.79852919694,-49.6915422504237,0,25,25,25,4,-49.6915422504237
01-Aug-2026 00:03:36,-178.332493220143,-50.2255062736275,0,25,25,25,4,-50.2255062736275
01-Aug-2026 00:03:38,-178.836730504054,-50.7297435575382,0,25,25,25,4,-50.7297435575382
01-Aug-2026 00:03:40,-179.253573633664,-51.1465866871478,0,25,25,25,3,-51.1465866871478
01-Aug-2026 00:03:42,-180.357599425264,-52.2506124787486,0,25,25,25,2,-52.2506124787486
01-Aug-2026 00:03:44,-179.932582437825,-51.8255954913088,0,25,25,25,2,-51.8255954913088
01-Aug-2026 00:03:46,-180.253411057256,-52.1464241107406,0,25,25,25,2,-52.1464241107406
01-Aug-2026 00:03:48,-180.316287852713,-52.2093009061975,0,25,25,25,2,-52.2093009061975
01-Aug-2026 00:03:50,-180.522280813177,-52.4152938666611,0,24,24,24,2,-52.4152938666611
01-Aug-2026 00:03:52,-180.564638881868,-52.457651935352,0,24,24,24,2,-52.457651935352
01-Aug-2026 00:03:54,-180.723454078169,-52.6164671316534,0,24,24,24,2,-52.6164671316534
01-Aug-2026 00:03:56,-165.247122271702,-37.1401353251866,0,24,24,24,3,-37.1401353251866
01-Aug-2026 00:03:58,-165.313869275371,-37.2068823288553,0,24,24,24,3,-37.2068823288553
01-Aug-2026 00:04:00,-165.655477268206,-37.5484903216898,0,24,24,24,3,-37.5484903216898
01-Aug-2026 00:04:02,-165.778369447988,-37.6713825014721,0,26,26,26,2,-37.6713825014721
01-Aug-2026 00:04:04,-165.733256503861,-37.626269557345,0,26,26,26,2,-37.626269557345
01-Aug-2026 00:04:06,-165.740235268613,-37.6332483220969,0,25,25,25,1,-37.6332483220969
01-Aug-2026 00:04:08,-165.784732980971,-37.6777460344551,0,25,25,25,1,-37.6777460344551
01-Aug-2026 00:04:10,-165.466363683276,-37.3593767367597,0,25,25,25,2,-37.3593767367597
01-Aug-2026 00:04:12,-173.406087505705,-45.2991005591891,0,25,25,25,2,-45.2991005591891
01-Aug-2026 00:04:14,-173.163714008662,-45.0567270621463,0,25,25,25,3,-45.0567270621463
01-Aug-2026 00:04:16,-172.670468018396,-44.5634810718801,0,25,25,25,3,-44.5634810718801
01-Aug-2026 00:04:18,-173.624812313094,-45.5178253665786,0,25,25,25,3,-45.5178253665786
01-Aug-2026 00:04:20,-176.240319235691,-48.1333322891752,0,25,25,25,3,-48.1333322891752
01-Aug-2026 00:04:22,-167.930608667726,-39.8236217212097,0,25,25,25,4,-39.8236217212097
01-Aug-2026 00:04:24,-168.268973159042,-40.1619862125265,0,25,25,25,4,-40.1619862125265
01-Aug-2026 00:04:26,-167.988707105304,-39.8817201587886,0,24,24,24,4,-39.8817201587886
01-Aug-2026 00:04:28,-168.185884515722,-40.0788975692062,0,24,24,24,4,-40.0788975692062
01-Aug-2026 00:04:30,-167.734525909903,-39.6275389633876,0,24,24,24,4,-39.6275389633876
01-Aug-2026 00:04:32,-174.328848334789,-46.2218613882729,0,24,24,24,3,-46.2218613882729
01-Aug-2026 00:04:34,-174.327026543094,-46.2200395965784,0,24,24,24,3,-46.2200395965784
