ModelVersion,SiteId,Site,LatitudeDeg,LongitudeDeg,GoesAssignment,BoresightLongitudeDeg,AntennaDiameterM,FeedHeightAglM,GeodeticHeightM,MinimumElevationDeg,VisibilityConvention,GeographicZaRadiusKm,OuterRetaskDistanceKm,CarrierCount,CochannelBeamCount,MaximumScheduledCochannelBeamsPerSatellite,MeanProtectedCarrierDutyCycle,EmpiricalSidelobeCorrectionDb,BeamMaximumEirpDensityDbwPerMHz,ScanLossCompensated,OuterAngleDeg,InnerAngleDeg,WorstExceedancePercent,RobustExceedancePercent,RobustAvailabilityPercent,PracticalPercentileIOverNDbAtStrictAngles,MaximumIOverNDb,Feasible,ResultInterpretation,PracticalOuterAngleDeg,PracticalInnerAngleDeg,PracticalRobustExceedancePercent,PracticalRobustAvailabilityPercent,PracticalPercentileIOverNDb,PracticalMaximumIOverNDb,PracticalFeasible,PracticalResultInterpretation,RetaskDutyPercent,ShutdownDutyPercent,AdditionalAllSkyMuteDepthNeededDb,EstimatedTotalAllSkyMuteDepthDb
1.0.0,sioux_falls_sd_goes_backup,"Sioux Falls, SD",43.73513,-96.6255,GOES Backup,-104.7,8.1,7.4,7.4,0,local geometric horizon (0-degree minimum LEO elevation),30,180,4,3,1,0.2,-18,30,1,106.5,21,0,0,100,-7.31372808870276,-6.16837639738844,1,Minimum searched ODS pair with zero modeled exceedance in every Monte Carlo run,105.5,18,0.0833101916134407,99.9166898083866,-6.21338966353654,-2.20627814736113,1,Minimum searched ODS pair meeting 99.9-percent practical availability,78.6693639020005,3.19734771858845,NaN,NaN
