outerAngleDeg,innerAngleDeg,worstExceedancePercent,robustExceedancePercent,medianExceedancePercent,maximumIOverNDb,p95IOverNDb,practicalPercentileIOverNDb,robustAvailabilityPercent,retaskDutyPercent,shutdownDutyPercent,taperDutyPercent,deepNullDutyPercent,feasible,score
1,1,0,0,0,-6.51421116965244,-28.2527998104635,-11.2944901540885,100,0,0.109033418742845,0,0.109033418742845,1,2
